,fips,covid_case*,population,percent_age_65_and_older,majority_race,female_to_male,high_school_graduation_rate,median_household_income,percent_adults_with_obesity,percent_smokers,violent_crime_rate,o3_mean_pred,pm25_mean_pred,mean_temp,2016_pres_election,percent_drive_alone_to_work,date_stay_at_home_effective
2650,48195,296.3511761437303,5399.0,15.5,4.0,1.0043478260869565,97.6,57240.0,25.0,16.3,220.0,42.6,6.9,77.5,1.0,84.5,1.0
2651,48197,0.0,3933.0,,4.0,1.0461538461538462,,,,,,40.3,7.6,,1.0,,
2652,48199,204.8539981250651,57602.0,15.3,4.0,1.0461538461538462,95.8,60909.0,37.3,14.1,157.3,34.8,9.1,76.8,1.0,86.8,1.0
2653,48201,204.42044628791777,4713325.0,9.2,0.0,1.0103946585164323,87.2,60241.0,27.7,13.9,730.4,33.8,11.3,75.7,0.0,79.7,1.0
2654,48203,308.0251829369074,66553.0,15.2,4.0,1.048343943168189,93.1,50131.0,44.2,15.6,346.7,37.0,9.7,71.6,1.0,86.7,1.0
2655,48205,197.27403156384506,5576.0,14.7,4.0,0.6518161180476731,97.0,72451.0,29.9,13.1,364.2,43.2,5.9,65.6,1.0,84.3,1.0
2656,48207,35.34817956875221,5658.0,,4.0,0.7881121034801355,,,,,,40.9,7.7,,1.0,,
2657,48209,95.138385080216,230191.0,10.0,4.0,1.0092499974219629,88.0,68180.0,30.0,14.1,243.7,38.8,9.8,75.4,1.0,78.6,1.0
2658,48211,26.18486514794449,3819.0,12.9,4.0,1.1012145748987854,98.4,66849.0,31.8,13.9,324.2,41.4,6.9,73.2,1.0,71.6,1.0
2659,48213,59.22380555253393,82737.0,20.8,4.0,1.0516735324407827,95.6,43337.0,36.6,16.0,339.8,37.8,9.9,,1.0,82.1,1.0
2660,48215,51.57089789768011,868707.0,10.4,1.0,1.0457450722861328,89.9,38785.0,34.4,14.6,312.4,31.6,8.9,79.7,0.0,80.3,1.0
2661,48217,62.75751043684684,36649.0,20.0,4.0,1.0201450443190976,96.9,48670.0,32.4,14.8,170.7,38.8,9.7,77.2,1.0,80.3,1.0
2662,48219,104.25263889492203,23021.0,13.5,0.0,1.0228596262494567,88.3,46764.0,28.6,14.7,447.6,43.1,7.2,66.8,1.0,78.3,1.0
2663,48221,35.689372678162975,61643.0,23.9,4.0,1.0375013787271592,93.5,60917.0,28.9,13.0,175.6,40.2,9.3,79.8,1.0,88.0,1.0
2664,48223,21.5726458850178,37084.0,17.5,4.0,1.036445049027943,95.1,52079.0,30.9,16.5,146.7,38.1,9.7,76.2,1.0,84.8,1.0
2665,48225,352.66457680250784,22968.0,20.5,4.0,0.8615773179077725,95.9,39533.0,24.7,17.8,213.5,37.0,9.4,75.0,1.0,86.6,1.0
2666,48227,16.36482653283875,36664.0,12.5,4.0,0.7724402564600739,89.8,50423.0,39.6,15.5,607.4,42.7,7.3,74.7,1.0,80.3,1.0
2667,48229,0.0,4886.0,,1.0,1.0108636610537751,,,,,,43.4,6.1,,1.0,,
2668,48231,68.96971418139034,98594.0,15.3,4.0,1.0328141879726322,93.7,53360.0,33.0,15.8,365.2,38.7,10.0,76.8,1.0,81.3,1.0
2669,48233,143.28016047377972,20938.0,14.8,4.0,1.0025835024912346,94.6,54351.0,30.7,15.5,482.8,43.1,6.9,78.1,1.0,83.6,1.0
2670,48235,0.0,1536.0,,4.0,0.8663540445486518,,,,,,42.3,7.3,,1.0,,
2671,48237,44.767767207610525,8935.0,15.7,4.0,0.7773979489241907,96.4,48780.0,32.8,15.5,218.7,40.8,8.5,76.5,1.0,86.8,1.0
2672,48239,101.62601626016261,14760.0,16.4,4.0,1.0454671472137511,98.2,54088.0,33.4,13.9,208.3,34.0,9.3,78.0,1.0,78.6,1.0
2673,48241,73.17965605561653,35529.0,17.9,4.0,1.0346727898966706,95.0,47551.0,41.3,16.3,339.8,35.1,9.0,74.8,1.0,84.0,1.0
2674,48243,0.0,2274.0,,4.0,1.0897196261682243,,,,,,44.4,5.6,,1.0,,
2675,48245,179.27772146363765,251565.0,13.4,0.0,0.952194717953437,88.3,48121.0,35.0,16.6,707.3,34.6,9.3,74.6,1.0,89.8,1.0
2676,48247,76.92307692307692,5200.0,19.0,1.0,1.0060998856271446,95.7,36176.0,24.5,14.9,76.6,33.9,8.0,79.5,0.0,76.6,1.0
2677,48249,19.76186947285213,40482.0,14.1,1.0,1.0521505910400317,85.9,41919.0,32.2,15.2,583.4,33.4,8.8,79.3,0.0,85.0,1.0
2678,48251,77.35315697571907,175817.0,13.2,4.0,1.0049945548086672,94.7,62635.0,38.9,14.5,186.8,39.2,10.0,76.6,1.0,87.5,1.0
2679,48253,572.6236120101579,20083.0,14.3,4.0,0.5775793964291357,97.5,43903.0,37.9,16.1,269.1,41.1,7.9,79.9,1.0,78.6,1.0
2680,48255,25.63938209089161,15601.0,14.5,1.0,0.6797991071428572,92.9,48743.0,28.6,15.5,261.6,35.8,9.1,77.7,1.0,83.6,1.0
2681,48257,113.84167927493867,136154.0,11.8,4.0,1.038298400979644,95.5,67434.0,35.8,14.9,234.1,38.2,10.2,75.1,1.0,82.8,1.0
2682,48259,48.49149290548375,47431.0,19.1,4.0,1.0597914963205233,97.6,90937.0,23.4,12.0,108.8,40.9,8.8,77.5,1.0,78.5,1.0
2683,48261,0.0,404.0,,1.0,1.0142857142857142,,,,,,32.1,8.4,,0.0,,
2684,48263,0.0,762.0,,4.0,1.1864951768488745,,,,,,41.6,7.1,,1.0,,
2685,48265,19.011406844106464,52600.0,26.6,4.0,1.0665635305133738,93.8,53704.0,24.4,13.2,237.5,40.4,8.1,77.5,1.0,79.9,1.0
2686,48267,23.057412958266085,4337.0,30.6,4.0,1.0710280373831775,100.0,42503.0,30.6,14.0,102.0,40.6,7.4,77.9,1.0,72.7,1.0
2687,48269,0.0,272.0,,4.0,0.9266666666666666,,,,,,41.1,7.2,,1.0,,
2688,48271,0.0,3667.0,,1.0,0.6253357206803939,,,,,,39.6,7.6,,1.0,,
2689,48273,45.63233376792699,30680.0,12.7,1.0,0.9361571516267649,88.7,42605.0,34.0,15.0,499.5,32.6,8.9,79.3,0.0,78.7,1.0
2690,48275,27.292576419213972,3664.0,20.4,4.0,0.9973390101117616,98.6,39726.0,24.8,14.6,221.4,40.8,7.6,71.8,1.0,79.7,1.0
2691,48277,232.65609017429153,49859.0,18.2,4.0,1.0690651700452336,96.0,45767.0,34.3,18.0,386.2,38.5,9.6,72.1,1.0,82.2,1.0
2692,48279,85.31761420926084,12893.0,16.4,1.0,0.9566744730679156,97.5,42700.0,26.4,16.3,341.5,43.1,7.2,78.1,1.0,79.1,1.0
2693,48281,37.334328915437744,21428.0,17.7,4.0,1.01823738170347,99.2,55151.0,30.0,14.3,140.6,41.0,8.7,76.1,1.0,76.4,1.0
2694,48283,53.19148936170213,7520.0,14.4,1.0,0.7064642282033586,87.6,40072.0,29.5,14.5,84.9,36.1,8.2,80.3,0.0,86.9,1.0
2695,48285,39.69435347821772,20154.0,22.1,4.0,1.0695081283868277,98.7,51128.0,35.5,12.8,153.6,35.4,9.3,77.1,1.0,81.8,1.0
2696,48287,40.605603573293116,17239.0,16.9,4.0,0.987966021708353,95.1,55834.0,41.1,14.9,252.5,36.8,9.5,77.6,1.0,76.1,1.0
2697,48289,51.71225005745806,17404.0,23.1,4.0,0.9995285798467884,96.8,47065.0,33.8,15.7,110.8,37.3,9.4,76.8,1.0,75.2,1.0
2698,48291,85.01569956585315,88219.0,12.8,4.0,1.0228406472360791,91.2,52577.0,33.8,16.7,409.7,35.3,9.5,,1.0,87.4,1.0
2699,48293,72.53488074412255,23437.0,17.4,4.0,0.9451578162538316,95.3,43226.0,29.5,17.0,372.7,38.0,9.6,76.5,1.0,85.4,1.0
2700,48295,61.86204763377668,3233.0,14.1,4.0,0.8590425531914894,97.7,57332.0,28.1,13.9,125.3,41.9,6.9,73.2,1.0,87.2,1.0
2701,48297,57.34414680101581,12207.0,19.8,4.0,0.8391875381795968,92.4,48814.0,28.7,14.5,320.1,34.9,8.9,77.7,1.0,82.2,1.0
2702,48299,13.764624913971096,21795.0,34.3,4.0,1.0506701868399675,96.1,54019.0,26.5,13.0,141.3,40.6,8.4,78.6,1.0,71.7,1.0
2703,48301,0.0,169.0,,4.0,0.8974358974358975,,,,,,43.2,6.6,,1.0,,
2704,48303,200.92153434502478,310569.0,11.8,4.0,1.0263937992929018,91.4,50377.0,34.7,14.6,863.4,42.7,7.8,66.8,1.0,79.9,1.0
2705,48305,84.01949252226517,5951.0,16.1,0.0,0.9563747040919851,95.5,43436.0,28.5,15.7,121.4,42.6,7.3,66.8,1.0,76.4,1.0
2706,48307,37.5751503006012,7984.0,21.7,4.0,0.9527691201150803,99.2,42719.0,35.0,14.4,47.7,40.5,7.7,77.2,1.0,84.2,1.0
2707,48309,38.18831515491597,256623.0,13.4,4.0,1.0494770380502778,90.5,48858.0,32.8,15.7,422.9,39.0,10.0,77.4,1.0,82.3,1.0
2708,48311,0.0,743.0,,1.0,0.8691588785046729,,,,,,35.6,8.5,,1.0,,
2709,48313,56.00672080649679,14284.0,14.5,4.0,0.6162562145912822,97.5,45445.0,27.0,16.2,314.5,37.1,9.5,76.7,1.0,76.7,1.0
2710,48315,152.2224477369596,9854.0,23.6,4.0,1.017910447761194,96.6,38011.0,40.2,17.0,645.2,37.0,9.6,71.6,1.0,83.3,1.0
2711,48317,51.98405822214521,5771.0,12.5,4.0,0.9422268907563025,100.0,56484.0,35.8,13.5,186.0,43.1,7.3,74.9,1.0,83.8,1.0
2712,48319,725.3158633598503,4274.0,26.1,4.0,0.8736363636363637,98.1,49560.0,25.9,12.3,73.1,40.4,7.7,77.2,1.0,77.8,1.0
2713,48321,171.92915427230304,36643.0,15.4,0.0,1.0134801906953805,92.7,48830.0,37.7,16.1,346.9,33.9,9.3,77.8,1.0,82.6,1.0
2714,48323,151.56159531351113,58722.0,11.3,1.0,1.0149708996564055,92.2,35594.0,38.3,16.6,179.3,37.8,7.9,,0.0,77.5,1.0
2715,48325,114.37655086848635,51584.0,15.3,1.0,0.9362661029793005,94.6,59304.0,33.8,13.2,210.7,39.1,8.9,78.9,1.0,81.2,1.0
2716,48327,0.0,2138.0,,4.0,0.8317515099223468,,,,,,40.9,7.4,,1.0,,
2717,48329,68.99203764024611,176832.0,10.1,0.0,0.9901292041126242,88.8,80189.0,34.5,12.5,313.9,43.4,7.6,73.1,1.0,85.6,1.0
2718,48331,100.71304838254844,24823.0,19.5,4.0,1.007462686567164,95.0,46720.0,35.4,15.3,230.4,38.0,9.5,77.8,1.0,81.0,1.0
2719,48333,20.521239482864765,4873.0,,4.0,1.1481318681318682,,,,,,40.7,8.1,,1.0,,
2720,48335,11.702750146284377,8545.0,14.1,0.0,0.6197157098024737,93.8,48529.0,30.8,13.6,173.5,41.9,7.3,75.9,1.0,87.3,1.0
2721,48337,45.41326067211626,19818.0,21.6,4.0,1.0401597981497057,98.0,50542.0,30.6,15.2,166.3,41.9,8.8,76.7,1.0,85.0,1.0
2722,48339,134.5097309640742,607391.0,12.1,4.0,1.0193145030448925,92.8,77598.0,26.1,14.6,175.2,36.8,10.6,74.3,1.0,81.7,1.0
2723,48341,2745.9407831900667,20940.0,9.7,1.0,0.9201116343973487,98.5,53785.0,27.6,14.8,208.6,42.9,6.7,71.3,1.0,77.9,1.0
2724,48343,104.94026477236035,12388.0,19.8,4.0,1.0807040850215874,91.7,41418.0,38.4,15.1,320.1,37.4,9.6,74.5,1.0,86.9,1.0
2725,48345,83.33333333333334,1200.0,30.7,4.0,0.9373913043478261,80.0,41009.0,28.3,14.1,0.0,41.7,7.0,71.8,1.0,76.6,1.0
2726,48347,369.6092264278265,65204.0,12.8,4.0,1.0900086270249545,90.6,45357.0,35.6,17.0,290.9,36.3,9.5,71.9,1.0,79.3,1.0
2727,48349,75.82862730229681,50113.0,16.2,4.0,1.0331703616285932,94.9,46259.0,30.4,16.3,354.0,37.6,9.8,,1.0,82.0,1.0
2728,48351,29.42258183155572,13595.0,17.7,4.0,0.907880580957504,93.4,43367.0,36.4,15.3,63.5,35.0,8.9,74.8,1.0,80.5,1.0
2729,48353,13.59249694168819,14714.0,17.0,4.0,0.9648708874033294,92.8,42522.0,35.9,14.9,393.8,41.6,7.5,77.6,1.0,79.2,1.0
2730,48355,66.79657957349555,362294.0,13.0,1.0,1.0272116537356646,90.4,53034.0,32.7,14.4,684.9,33.2,9.2,77.2,1.0,83.5,1.0
2731,48357,406.6693777958519,9836.0,10.0,1.0,0.9585279282645246,97.1,49845.0,24.4,14.6,269.6,42.3,7.1,74.0,1.0,76.5,1.0
2732,48359,142.04545454545456,2112.0,15.7,4.0,0.7243377483443708,97.4,56590.0,23.2,14.9,143.0,43.6,6.1,76.1,1.0,71.5,1.0
2733,48361,104.32155019425393,83396.0,15.0,4.0,1.0216600409589207,90.8,56556.0,40.8,16.4,324.3,34.7,9.3,77.3,1.0,84.9,1.0
2734,48363,30.83353318030765,29189.0,18.2,4.0,1.0216484464902187,95.5,46067.0,32.1,16.0,191.7,40.4,8.7,76.0,1.0,78.9,1.0
2735,48365,698.4564973700095,23194.0,17.0,4.0,1.026128061882252,95.3,51192.0,37.2,15.8,282.7,36.5,9.6,,1.0,87.9,1.0
2736,48367,44.09356233989838,142878.0,14.7,4.0,1.0139579502758014,96.3,73718.0,34.9,13.9,131.0,40.0,9.5,76.0,1.0,83.2,1.0
2737,48369,374.8047891723061,9605.0,12.6,1.0,0.9488647581441264,97.9,50539.0,40.2,14.8,81.7,43.3,6.9,64.6,1.0,77.0,1.0
2738,48371,145.3580231308854,15823.0,12.4,1.0,0.7447560167807463,70.1,47008.0,46.2,13.8,348.4,43.4,6.6,68.6,1.0,82.2,1.0
2739,48373,97.36529511420949,51353.0,19.6,4.0,0.8575608984498576,95.7,46017.0,43.7,16.4,286.0,36.3,9.4,72.9,1.0,79.8,1.0
2740,48375,1826.8534684665503,117415.0,11.6,0.0,0.9407046920774169,90.3,41912.0,36.8,17.6,639.8,43.5,7.2,72.4,1.0,81.2,1.0
2741,48377,0.0,6704.0,,1.0,1.021079258010118,,,,,,43.7,5.7,,0.0,,
2742,48379,15.9821000479463,12514.0,23.7,4.0,0.965396714435512,90.8,47572.0,30.8,14.3,111.8,38.1,9.8,74.1,1.0,79.9,1.0
2743,48381,443.6763413766311,137713.0,13.4,4.0,1.0351369467957412,96.2,69600.0,27.2,13.3,547.3,43.6,7.2,72.4,1.0,84.4,1.0
2744,48383,0.0,3849.0,,1.0,0.8806646525679759,,,,,,42.7,7.2,,1.0,,
2745,48385,0.0,3452.0,,4.0,1.1622665808113328,,,,,,39.9,7.5,,1.0,,
2746,48387,299.4260999750478,12023.0,22.7,4.0,1.1287265207651216,97.9,42233.0,39.4,17.0,296.8,37.9,9.5,70.9,1.0,81.8,1.0
2747,48389,18.778167250876315,15976.0,12.9,1.0,0.6548444842246588,92.0,45341.0,28.3,14.6,407.1,43.0,6.4,78.1,0.0,81.0,1.0
2748,48391,43.177892918825556,6948.0,21.1,0.0,1.016311860658004,96.8,44821.0,21.7,14.0,335.7,33.9,9.1,79.8,1.0,84.3,1.0
2749,48393,234.192037470726,854.0,16.6,4.0,1.2004950495049505,100.0,67470.0,23.2,12.6,115.8,42.3,6.8,76.3,1.0,77.4,1.0
2750,48395,40.998008668150405,17074.0,18.5,4.0,1.0174888433240863,94.2,44917.0,36.6,14.7,391.5,37.7,9.5,78.6,1.0,78.0,1.0
2751,48397,129.6287470809703,104915.0,11.7,4.0,1.0334660279333379,97.0,102858.0,24.9,12.8,97.4,39.1,10.3,75.5,1.0,81.4,1.0
2752,48399,19.485580670303975,10264.0,20.8,4.0,1.032871287128713,96.4,42205.0,29.0,15.0,172.5,41.1,7.6,82.7,1.0,80.4,1.0
2753,48401,77.19736793735986,54406.0,15.2,4.0,0.9067241999280834,95.0,49788.0,38.8,16.7,379.6,36.9,9.7,73.3,1.0,86.5,1.0
2754,48403,37.94346423828495,10542.0,29.0,4.0,0.9933103975535168,94.9,40641.0,32.4,16.0,332.7,35.7,8.9,74.8,1.0,90.1,1.0
2755,48405,315.64890129901664,8237.0,25.2,4.0,1.022869523350987,96.2,38826.0,39.7,16.7,354.9,35.7,9.1,71.9,1.0,85.1,1.0
2756,48407,41.58148237984685,28859.0,19.3,4.0,1.022856300228563,91.1,47028.0,30.0,16.5,206.6,36.8,9.6,74.3,1.0,82.6,1.0
2757,48409,38.96298516409411,66730.0,14.1,1.0,0.9905632293403192,93.3,53559.0,40.3,15.1,361.3,33.6,9.2,,1.0,85.0,1.0
2758,48411,16.515276630883566,6055.0,,4.0,0.9840623940318752,,,,,,40.6,8.0,,1.0,,
2759,48413,0.0,2793.0,,1.0,0.9860050890585241,,,,,,41.8,7.3,,1.0,,
2760,48415,11.97389690474765,16703.0,13.9,4.0,0.8363328392970569,90.4,53059.0,29.6,14.7,298.1,41.8,7.3,75.9,1.0,81.1,1.0
2761,48417,30.627871362940276,3265.0,17.2,4.0,0.9964221824686941,100.0,57126.0,28.1,14.4,103.9,41.1,7.7,81.1,1.0,84.5,1.0
2762,48419,692.4111735380233,25274.0,15.9,4.0,1.0164050235478808,93.0,41961.0,26.5,17.4,289.4,36.1,9.4,,1.0,79.7,1.0
2763,48421,761.0853739245533,3022.0,12.8,4.0,0.9289308176100629,96.2,57052.0,27.7,13.4,145.1,42.7,6.5,77.5,1.0,76.2,1.0
2764,48423,82.49158972464136,232751.0,15.4,4.0,1.0704857715057519,92.0,56848.0,34.4,15.9,335.0,37.6,9.9,73.6,1.0,84.1,1.0
2765,48425,0.0,9128.0,,4.0,1.0818291215403129,,,,,,40.1,9.0,,1.0,,
2766,48427,29.39674779137592,64633.0,11.2,1.0,1.0580885932175887,92.8,30490.0,38.4,18.8,262.7,33.6,8.1,79.7,0.0,69.9,1.0
2767,48429,21.353833013025838,9366.0,18.2,4.0,0.9405304600082884,87.5,43115.0,30.7,16.1,188.1,40.9,7.9,81.1,1.0,83.1,1.0
2768,48431,0.0,1291.0,,4.0,0.8733552631578947,,,,,,42.4,7.2,,1.0,,
2769,48433,0.0,1350.0,,4.0,0.9531531531531532,,,,,,41.1,7.4,,1.0,,
2770,48435,0.0,3776.0,,1.0,0.8307475317348378,,,,,,41.4,7.3,,1.0,,
2771,48437,202.7849128024875,7397.0,17.9,0.0,0.906700379266751,92.2,43084.0,24.2,16.8,518.7,43.5,7.1,67.9,1.0,83.8,1.0
2772,48439,216.83555170831121,2102515.0,10.2,0.0,1.042620955534824,90.5,66059.0,29.5,14.0,402.7,39.0,10.2,75.8,1.0,82.4,1.0
2773,48441,160.82994044945448,138034.0,13.9,4.0,1.0430891364061698,90.3,48040.0,32.0,15.3,426.2,41.1,7.9,79.9,1.0,80.4,1.0
2774,48443,0.0,776.0,,1.0,1.0196078431372548,,,,,,42.8,7.2,,1.0,,
2775,48445,105.3740779768177,12337.0,14.5,1.0,0.8887901673330372,96.2,41268.0,34.4,15.8,254.2,42.8,7.2,74.4,1.0,74.5,1.0
2776,48447,0.0,1501.0,,4.0,1.1858156028368794,,,,,,41.0,7.7,,1.0,,
2777,48449,393.89312977099235,32750.0,13.3,0.0,1.0345063843039553,97.0,45604.0,31.0,16.2,353.0,37.8,9.8,74.5,1.0,84.9,1.0
2778,48451,52.01342281879194,119200.0,14.4,4.0,1.0209168856313096,92.5,51393.0,29.1,14.1,317.5,41.6,7.7,74.4,1.0,80.4,1.0
2779,48453,199.14376814233484,1273954.0,8.5,0.0,0.983054646825738,89.3,76255.0,21.8,12.5,370.1,38.3,10.1,77.2,0.0,74.5,1.0
2780,48455,75.08019930380179,14651.0,26.2,4.0,1.0809024285098434,94.2,40486.0,39.6,16.6,188.5,37.0,9.4,72.9,1.0,79.6,1.0
2781,48457,46.142488002953115,21672.0,20.8,4.0,0.8297799761214395,95.6,44041.0,33.2,15.1,297.1,35.1,9.0,74.8,1.0,81.6,1.0
2782,48459,43.11067468205877,41753.0,16.8,4.0,1.0217619166458698,95.2,48554.0,30.8,15.2,298.7,37.3,9.7,73.3,1.0,82.3,1.0
2783,48461,0.0,3657.0,,0.0,1.0463651974813968,,,,,,43.1,7.2,,1.0,,
2784,48463,22.437455592535805,26741.0,16.0,1.0,1.0484531392174705,88.5,39725.0,31.4,15.0,267.5,39.2,8.0,79.4,1.0,83.8,1.0
2785,48465,26.517083120856704,49025.0,13.6,1.0,0.9719761636334353,82.9,44276.0,25.2,15.8,138.1,39.7,7.9,78.9,0.0,77.8,1.0
2786,48467,40.643223184308184,56590.0,19.9,4.0,1.0377466073668606,92.4,51152.0,26.0,14.4,118.1,38.1,9.9,74.1,1.0,81.0,1.0
2787,48469,170.49650319273707,92084.0,14.6,0.0,1.0432685867381113,86.7,51646.0,36.4,14.5,425.4,33.8,9.5,77.3,1.0,80.2,1.0
2788,48471,605.7200805799564,72971.0,11.4,4.0,0.7091347894292265,76.7,43681.0,35.9,17.2,375.2,37.4,9.7,76.7,1.0,80.9,1.0
2789,48473,77.83368931687362,55246.0,11.4,0.0,1.0010326737990003,95.1,59807.0,36.1,16.3,344.1,35.0,10.3,77.0,1.0,79.5,1.0
2790,48475,0.0,11998.0,,1.0,0.9858376511226252,,,,,,43.2,7.0,,1.0,,
2791,48477,512.791929100942,35882.0,19.9,4.0,1.0156404442118727,90.8,54332.0,29.6,14.5,236.4,35.9,9.6,76.2,1.0,84.7,1.0
2792,48479,173.14170871708862,276652.0,8.6,1.0,1.047927569365852,92.5,44919.0,37.8,18.4,381.8,33.5,8.0,83.3,0.0,81.2,1.0
2793,48481,105.88122052170566,41556.0,15.8,0.0,1.0353721444362565,96.0,48040.0,36.7,15.4,439.2,34.0,9.6,74.8,1.0,85.6,1.0
2794,48483,276.8987341772152,5056.0,17.8,4.0,0.9501915708812261,95.1,48018.0,25.9,15.3,120.9,41.0,7.1,73.2,1.0,87.8,1.0
2795,48485,60.500642819329954,132230.0,13.9,4.0,0.9282986288941892,96.8,47477.0,35.2,17.7,380.3,41.0,8.5,73.0,1.0,76.5,1.0
2796,48487,46.988801002427756,12769.0,16.6,4.0,1.0221356196414653,84.7,44735.0,34.1,16.2,322.7,40.4,7.9,71.9,1.0,77.2,1.0
2797,48489,65.54920872740894,21358.0,14.0,1.0,0.8474748329244565,88.3,33171.0,40.3,19.0,730.8,32.2,8.6,78.6,0.0,86.2,1.0
2798,48491,82.29602523744774,590551.0,10.9,4.0,1.0323902665269926,94.7,87817.0,30.0,12.6,164.9,39.3,9.8,76.3,1.0,80.0,1.0
2799,48493,72.44957900920305,51070.0,14.6,4.0,0.9915200607518035,94.4,71207.0,33.5,13.2,135.2,37.3,9.5,75.7,1.0,80.1,1.0
2800,48495,37.453183520599254,8010.0,11.1,1.0,0.959929435483871,99.0,56781.0,37.4,15.1,125.2,43.4,6.9,74.0,1.0,80.5,1.0
2801,48497,54.29812528577961,69984.0,14.2,4.0,0.9910281432978656,96.6,66387.0,33.3,14.6,161.9,40.6,9.4,76.7,1.0,81.7,1.0
2802,48499,48.31023957486989,45539.0,26.3,4.0,1.012498257677833,94.7,48384.0,28.0,13.6,175.2,37.9,9.7,74.1,1.0,81.5,1.0
2803,48501,22.95420635831516,8713.0,11.4,1.0,0.9787680821278582,97.5,61560.0,33.0,13.8,182.4,42.9,7.1,74.4,1.0,76.4,1.0
2804,48503,22.20988339811216,18010.0,19.4,4.0,1.0360905626541135,96.7,49301.0,34.3,15.9,169.4,40.9,8.1,77.4,1.0,82.6,1.0
2805,48505,49.36878482262501,14179.0,11.7,1.0,1.0048678720445063,90.4,33160.0,31.2,17.3,96.0,34.1,7.7,85.9,0.0,66.6,1.0
2806,48507,76.01351351351352,11840.0,12.5,1.0,0.9717669965925686,92.2,30076.0,24.2,19.9,176.6,38.5,8.0,79.4,0.0,83.5,1.0
2807,49001,0.0,6710.0,,4.0,0.945995145631068,,,,,,45.5,4.5,,1.0,,
2808,49003,44.60621632230668,56046.0,12.5,4.0,0.9748703780797033,84.0,62689.0,32.0,9.7,130.1,42.2,6.9,54.4,1.0,77.9,2.0
2809,49005,49.887363686676174,128289.0,8.6,4.0,0.9965807426095905,92.4,60315.0,25.6,8.6,65.2,41.8,6.9,,1.0,74.8,2.0
2810,49007,39.094951864340516,20463.0,15.2,4.0,1.0333068992862808,95.0,51394.0,27.3,12.2,131.4,47.0,5.4,60.3,1.0,81.0,2.0
2811,49009,0.0,950.0,,4.0,0.6517647058823529,,,,,,46.1,4.4,,1.0,,
2812,49011,104.92825214287122,355481.0,9.1,4.0,0.9875930079390509,95.0,84381.0,26.3,8.8,103.3,41.9,8.3,55.8,1.0,79.8,2.0
2813,49013,45.13993379476376,19938.0,11.0,4.0,0.9630813953488372,88.0,60767.0,29.6,11.3,423.9,46.9,5.7,60.4,1.0,80.1,2.0
2814,49015,69.91610067918498,10012.0,14.4,4.0,0.9619298906897852,94.0,54213.0,31.0,11.6,166.6,46.5,5.1,60.3,1.0,79.3,2.0
2815,49017,59.3941793704217,5051.0,18.9,4.0,0.9065704519559438,93.0,51028.0,24.1,10.3,,45.8,4.3,67.6,1.0,72.5,2.0
2816,49019,41.00881689563256,9754.0,15.8,4.0,0.9788513373419033,83.0,50750.0,23.6,11.1,268.6,45.9,5.2,71.2,1.0,74.4,2.0
2817,49021,63.82319152428016,54839.0,11.5,4.0,1.0119462419113987,90.0,51393.0,25.8,11.4,278.1,46.2,4.4,56.4,1.0,76.7,2.0
2818,49023,66.5723558292419,12017.0,11.7,4.0,0.9475505372427608,95.5,65379.0,29.0,10.3,85.3,43.1,5.4,,1.0,73.3,2.0
2819,49025,38.0420999239158,7886.0,21.7,4.0,0.9819474835886215,97.5,52355.0,22.8,9.1,311.2,45.5,4.3,48.6,1.0,78.4,2.0
2820,49027,45.49590536851684,13188.0,15.9,4.0,0.957753017641597,91.0,58644.0,31.5,9.3,283.0,43.8,5.1,,1.0,73.7,2.0
2821,49029,82.48102936324645,12124.0,11.2,4.0,0.9608331849741855,93.0,98875.0,19.1,8.3,,43.5,6.7,55.8,1.0,83.7,2.0
2822,49031,67.6132521974307,1479.0,26.5,4.0,0.9254658385093167,95.0,40387.0,26.1,9.3,66.3,46.1,4.4,48.6,1.0,78.0,2.0
2823,49033,0.0,2483.0,,4.0,1.070915619389587,,,,,,44.0,5.5,,1.0,,
2824,49035,346.33504447031595,1160437.0,9.6,4.0,0.9919400852068705,82.0,73619.0,24.5,9.6,383.8,41.3,8.1,59.6,0.0,74.9,2.0
2825,49037,1554.7426182388294,15308.0,11.6,0.0,0.9849751763783643,92.0,42982.0,35.2,15.7,93.3,45.3,4.8,58.7,1.0,77.1,2.0
2826,49039,19.39299912731504,30939.0,12.7,4.0,0.8870093396904186,82.2,52910.0,30.4,11.1,63.6,45.7,5.0,60.3,1.0,72.0,2.0
2827,49041,37.00277520814061,21620.0,15.6,4.0,0.9487727779843809,83.0,54339.0,29.4,10.1,100.0,46.0,4.7,,1.0,80.0,2.0
2828,49043,956.2225649543244,42145.0,9.8,4.0,0.9381921069320455,93.7,105374.0,14.6,8.6,138.3,44.6,6.0,44.3,0.0,71.5,2.0
2829,49045,142.54279743699746,72259.0,8.4,4.0,0.9835013461899693,87.0,73584.0,34.1,10.4,283.4,41.6,6.3,,1.0,74.9,2.0
2830,49047,27.984552527005096,35734.0,9.1,4.0,0.9693833315270403,83.0,63631.0,35.2,12.8,124.1,46.4,5.7,60.4,1.0,79.2,2.0
2831,49049,241.57740457535346,636235.0,7.1,4.0,0.9819440720036855,90.7,75296.0,25.0,5.9,78.0,42.7,6.9,58.6,1.0,73.4,2.0
2832,49051,621.8650083599778,34091.0,9.4,4.0,0.9664497081124606,92.0,85380.0,23.6,8.4,93.5,44.7,5.8,,1.0,80.2,2.0
